censustract,changeinrent0016,gentrificationcomposite
4054500,91.39167860000001,.827007068
4054700,91.5730337,1.796862187
4054800,65.1741294,-1.248298484
4054900,96.49859939999999,.548758026
4055100,93.5389134,.480419309
4055200,73.8125802,-.429592311
4055300,113.5514019,1.29842129
4055400,131.9277108,-1.067349091
4055500,81.9694868,-.962534757
4055600,93.60613810000001,-.842468442
4055700,77.4456522,.02964672
4055800,77.39504839999999,-1.970072542
4055900,91.9491525,1.514589362
4056000,95.5523673,-.657040219
4056200,66.06929510000001,-1.362813019
4056400,95.9839357,-2.076694271
4056500,92.0469361,.427579941
4056600,71.37203170000001,-1.626675196
4056700,86.24678660000001,-.051564111
4056800,60.7407407,-.370696953
4057700,67.77777780000001,.185446177
4057900,79.972752,.345681912
4058000,82.4133504,.019382749
4058100,91.7142857,.358120494
4058200,86.9565217,-.908139269
4058300,86.6216216,.335035075
4058500,84.98023719999999,.280006686
4058700,86.8005739,-.616934444
4058900,90.9612626,.082895927
4059000,73.96226420000001,-.798505575
4059100,64.3631436,-.0366864
4059200,29.5336788,-1.649541839
4059300,83.6065574,.067189192
4059400,.2483444,-2.867218358
4059500,79.0697674,.5896444790000001
4059600,34.0482574,-2.069727059
4059800,96.01593630000001,.022970849
4059900,88.5714286,-.49902542
4060000,109.7428958,-.191073222
4060100,67.6575505,-1.660353069
4060300,87.804878,-.436632387
4060600,61.76194940000001,-.399313714
4060800,81.15942029999999,-1.927674958
4061000,52.57410300000001,-.887493247
4061200,65.5172414,-1.986414205
4061301,72.1019108,-.410972199
4061400,96.98725379999999,-1.032729416
4061601,148.5623003,-1.198108756
4061602,40,-.953913526
4061800,63.27077749999999,-.9356417849999999
4061900,64.9859944,.450202679
4062000,81.4300961,-1.192911142
4062100,74.3801653,-.385359767
4062200,55.27369829999999,-1.542004951
4062300,73.4455959,-1.107354112
4062500,72.58278150000001,.125940342
4062600,32.0276498,-1.04496466
4062700,92.4242424,-.787456944
4062900,81.2244898,.8307068440000001
4063000,104.1306436,.134863183
4063200,64.06779660000001,-.884997662
4063301,82.61474269999999,.490485763
4063302,96.3008631,-.117424049
4063500,65.7309942,-1.080360937
4063700,73.038674,.058440254
4063800,73.9027284,-.266853682
4063900,70.8751793,-.17281054
4064101,302.9761905,3.150081251
4064500,74.45887450000001,-.329646682
4064600,84.5549738,-1.498917904
4065000,65.2962515,-.368238833
4065400,55.45796739999999,-1.467773422
4065600,70.2891326,-.814708415
4065702,72.5513906,-.902703714
4065703,63.3084577,-1.01099918
4065900,95.0248756,-.029638226
4066000,67.6715177,-.99907089
4066100,49.3697479,-.879162668
4066300,105.5487053,.067271482
4066400,63.5814889,-.545497568
4066501,73.0473047,.118589343
4066701,64.63700230000001,-.301638095
4066900,52.8748591,-.665237675
4067100,74.6733668,-.910580449
4067700,67.27688790000001,-.657388049
4067900,90.4984424,-.274595926
4068000,74.3326489,-1.722305555
4068200,23.2219366,-3.240227355
4068300,94.0656566,.258361196
4068700,66.9451074,-1.126168454
4069000,71.9170984,-.347376655
4069300,70.83811709999999,-1.605461356
4069400,72.3251029,.213106562
4069500,75.09112999999999,-1.19652065
4069701,76.95121950000001,1.006819885
4069702,64.76079350000001,-.408746437
4070300,85.8490566,-1.708594631
4070700,13.8604651,-2.639717785
4070900,101.4201183,-.725012501
4071100,69.52491309999999,-1.479229796
4071303,101.4051522,.511725279
4071304,56.7915691,-1.232849633
4071305,100.5476451,-.184810697
4071306,68.2365827,-.891492358
4071701,78.0839895,-.167668026
4071702,61.023622,-1.245582855
4071900,88.87399459999999,.106131131
4072100,56.6063978,-.681397976
4072300,86.3843648,-1.010847971
4072900,67.4132139,-.203186629
4073100,107.6502732,-.253867507
4073700,93.8534279,-.317012008
4073900,84.3850267,-.652286207
4074100,96.5789474,-.560609531
4074300,61.03038309999999,-1.382068154
4074500,78.5932722,-.181376167
4074700,48.7632509,-1.679042298
4074900,3.2524522,-1.763163569
4075701,91.36771299999999,-.820837707
4075702,60.8744395,-1.089748656
4076901,73.5263702,-.344603904
4076902,95.3828829,-.172590404
4077300,50.4739336,-1.621854756
4077500,79.9222798,.242909733
4077902,61.0995851,-.860166798
4077903,57.03794370000001,-.383676817
4077904,97.78554779999999,-.559665025
4077905,67.9104478,-.730384932
4077906,127.7091907,.88733839
4077907,95.74759950000001,.972450005
4077908,94.9245542,-.718679524
4078800,140.052356,.988101091
4079000,56.4042303,.658137329
4079200,88.9884763,.7364051029999999
4079701,55.2132701,-1.735561478
4079702,62.79620849999999,-3.025610411
4079900,39.0756303,-3.440208299
4080301,77.88347209999999,-1.871228161
4080302,142.0157068,-.215979978
4080900,45.0724638,-1.445878499
4081400,76.7012687,-.068566529
4081800,46.049896,-2.251577454
4083700,50.34965030000001,-2.57078767
4083800,89.60396040000001,-.859366584
4084000,35.259434,-1.44699642
4084500,31.5231788,-3.869955856
4084601,88.68159199999999,-.753835981
4084602,73.2851986,-1.263386049
4084900,91.77718830000001,-3.28800237
4085300,69.2033294,-2.083550983
4085500,66.7098446,-2.313192408
4085700,71.37355580000001,-1.828794056
4085900,73.38709679999999,-2.195644664
4086100,56.234414,-2.74326636
4086300,64.50809459999999,-1.356787347
4086400,78.4933171,-1.039700401
4086500,74.70588240000001,-1.245255903
4086900,73.47826090000001,-1.986291943
4087100,41.2757974,-.974179591
4088400,100.4689332,-.826134005
4088901,127.6051188,-.379241441
4089200,173.3425414,.984923978
4090700,118.1428571,-.780694731
4091601,102.020202,-.06311442
4091900,85.0478469,-1.897829456
4092200,54.0425532,-.776481338
4092500,63.39794749999999,-2.310821151
4092800,91.3393756,-.854107011
4092900,68.04597700000001,-1.512883716
4093401,99.3297587,-.492010456
4093402,80.0807537,-.589033346
4093800,66.40986129999999,-.843746848
4093900,81.1422414,-.892472653
4094201,94.69578779999999,1.026389183
4094202,97.6470588,1.563408148
4094203,83.0374753,.012108281
4094500,67.1161826,-.835765431
4094700,102.2757697,-.914588506
4095400,114.3769968,1.269206186
4096400,75.1642576,-1.256835897
4097202,60.2985075,.263770612
4097203,28.2608696,-1.535070732
4097204,150.9433962,1.164083682
4097300,85.2090032,-.394411505
4098100,45.8801498,-1.688789602
4098700,53.4446764,-.424751958
4099100,92.48210019999999,-.079500718
4099200,70.04909980000001,-.700337153
4099701,108.8578089,.150705945
4099703,73.75,-.878932562
4099704,50,-1.183225277
4099705,102.5,-.07092913
4099801,82.13213209999999,-.563457945
4099802,50.4504505,.037380783
4100801,120.9210526,1.100685985
4100802,63.2894737,-.618077651
4101001,91.40186919999999,.328889659
4101002,141.6149068,1.091858586
4101700,131.122449,-.489106292
4102900,72.85259809999999,-1.311402589
4103201,42.4483307,-1.69630952
4103202,96.031746,.301604151
4103300,75.987526,-.646360219
4103900,62.1167161,-.955067334
4104700,68.48049280000001,-2.049867187
4105900,74.2268041,-1.552857615
4107201,70.58823530000001,.27495612
4108500,54.9234136,-1.68067235
4109300,108.0301129,-.723409328
4109700,79.8590131,-.072909542
4109900,87.3737374,-.670986199
4111300,87.2093023,-1.539365438
4112300,95.51912569999999,-.364538762
4112900,86.14457829999999,-.197124081
4113300,99.0228013,-.7836754889999999
4113900,77.293578,-1.695548725
4114100,48.52791879999999,-.83297358
4114700,53.1986532,-1.379392959
4115100,91.087963,-1.503406204
4115500,75.66539920000001,-2.427201338
4115700,74.1697417,-2.110470256
4115900,76.5625,-1.285160583
4116100,62.0454545,-1.575959704
4116300,73.0337079,-2.474669939
4116700,62.25596530000001,-2.405292497
4117100,70.602706,-1.026124166
4117500,57.735426,-1.678972613
4118100,71.7777778,-.824868548
4118500,72.47058819999999,-1.662420541
4118700,49.4199536,-2.700653131
4118900,36.2549801,-1.319732013
4119100,88.593577,-1.735676572
4119300,81.41176470000001,-.926515179
4119500,65.9551761,-.734107474
4119900,80.0965018,-1.540592063
4120100,46.969697,-2.115273801
4120300,53.1891892,-2.142900449
4120500,43.0107527,-2.988359906
4120700,87.620064,-.567518119
4121500,61.8015964,-1.653961052
4122300,89.1504606,-.539267882
4122701,93.61344539999999,-1.244004905
4122702,48.6746988,-.438440546
4124100,97.43918050000001,-.596987372
4124700,83.4825871,-.804184514
4125700,83.7237978,-.864271373
4126500,23.1724138,-2.051178949
4126700,35.042735,-1.441391468
4127700,27.1267103,-2.167791184
4129102,251.6174402,1.201377671
4129103,79.53367879999999,-.938795333
4129104,29.5336788,-1.330597203
4130100,91.36,-.057663525
4133300,57.7861163,-.992070154
4133900,51.9950125,-.773987801
4134100,60.035057,-1.122782253
4134700,91.98606270000001,-1.090788017
4136700,82.30277190000001,-1.14474836
4137700,70.6652126,-.733914298
4138501,52.4886878,-1.898191589
4139900,37.734375,-1.496182897
4140300,52.0953164,-1.032582625
4140901,17.3553719,-1.424574345
4140902,52.8119508,-.669656779
4141700,57.1589628,-1.091379193
4142900,66.5743306,-1.470569077
4143500,94.31072209999999,-.501338781
4144100,84.46362520000001,-.617010737
4144700,59.2195122,-.7454740010000001
4145101,79.90000000000001,-.755944582
4145102,75.9358289,-.55962516
4145900,88.0648899,-.35442623
4146300,60.371517,-.667066519
4146700,103.0144168,-.648658501
4147100,61.2840467,-1.421053965
4147900,75.45271630000001,-1.486938917
4148300,61.8284637,-1.203843317
4150701,62.6916525,-1.110920268
4150702,63.49206349999999,-1.405184729
4152901,90.64546300000001,-.729568837
4152902,137.5714286,.535770381
4155101,51.08481259999999,-4.339457899
4155102,74.9693252,-.564125458
4156700,499.5475113000001,5.629234743
4157101,82.97872339999999,-.160270517
4157102,90.5434783,-1.112320002
4157901,120.8393632,.96140417
4157902,106.0295791,.771204633
4157903,98.7878788,-.261146831
4161700,57.2992701,-.839396202
4162100,66.9756663,-.9213768490000001
5000300,66.09442060000001,-.691423412
5000600,64.85260769999999,.081216584
5000700,48.3180428,-2.10259594
5000800,67.21536350000001,-.120012386
5000900,63.0890052,-1.498016115
5001100,62.9943503,-1.094618401
5001700,50.3259452,-1.714853834
5001800,126.1136713,.026738507
5002001,51.2971698,.523158227
5002002,74.9435666,.512723775
5002100,70.1453104,-.984982316
5002700,85.36912749999999,-.846581204
5002900,107.4168798,.219270975
5003300,48.2394366,-.6003979820000001
5003600,93.715847,-.86202031
5003900,68.5208597,-1.568977846
5004000,133.6158192,.454603307
5004700,82.39247309999999,-.500478045
5005000,131.2121212,.152510261
5005900,57.7723378,-.432262871
5006400,31.1004785,-.541603749
5006700,69.4677871,-1.151672306
5007000,98.9056088,.008503452
5007400,53.28000000000001,.988891472
5007500,79.27321670000001,-2.301702808
5007700,68.91891890000001,-.9609662410000001
5008100,40.4977376,-.5929720979999999
5009601,57.493188,-.447617545
5009602,58.6075949,.224146631
5009700,109.9099099,.016331813
5010500,48.516129,-1.278677387
5011201,78.184111,-.073319185
5011202,50.7263923,-.127347104
5011401,33.1967213,-1.291231425
5011402,78.3544304,-.219637562
5012100,62.8025478,-.657314422
5012200,38.1997805,-.873166753
5012500,60.73298430000001,-.723240107
5012804,50.5481121,-.716557973
5012805,95.9016393,-.274744472
5012806,103.2786885,.104515882
5013201,40.5432596,-.484146959
5013203,83.51783520000001,-.337121753
5013204,61.8119266,-.428320608
5013301,65.16853929999999,.717898613
5013302,69.3402329,-.924625013
5013400,44.7031432,-1.282863071
5013800,57.5797872,-.603797346
5014100,73.5694823,-.6655271109999999
5014604,55.29715760000001,-.68153668
5014605,58.64661650000001,-.679981603
5014606,109.68523,.605431658
5014607,100.7185629,-.468937364
5014608,110.2994012,-.278891006
5014700,49.1442543,-.96932918
5015100,44.5322793,-.410586069
5015601,22.3880597,-.868277066
5015602,57.93251969999999,-.987565808
5015603,148.8428745,.364623107
5016901,98.68735079999999,-.605703207
5017005,41.3245033,-.66872337
5017007,55.707196,-1.038481393
5017008,14.4208038,-1.930168435
5017009,49.4310999,-1.465975291
5017010,44.0401506,-.877871195
5017011,31.5545244,-1.426611232
5017012,50,-1.044080927
5017300,-1.6393443,-1.685409622
5017600,38.9851485,-.64503056
5017700,45.9266802,-.861167774
5018100,26.6832918,-1.591071844
5018701,100.2515723,.159351741
5018702,15.2562574,-1.852683043
5018901,47.5765306,-.97082835
5018902,74.9706228,-1.44160496
5019700,73.433584,.059840105
5019800,63.0829016,-.478170636
5020100,61.7610063,-.745809285
5020700,75.6923077,-1.281222647
5020801,80.0671892,-.300217746
5020803,47.8991597,-.75168261
5020804,43.8188494,-1.356854233
5021300,40.4151404,-1.123173886
5022300,34.4224037,-.359460714
5022600,72.22222219999999,-.656036141
5023100,117.6151762,-.493448229
5023900,27.388535,-.414847482
5024401,67.0072993,-.664392039
5024402,88.17518250000001,.154718219
5024700,84.90304709999999,.629558427
5024800,47.375,-.850338598
5025100,99.23273660000001,.371407826
5027301,81.98830409999999,-.854545617
5027302,89.1925466,-.900880903
5027702,37.3767258,-1.016339398
5027704,81.1794228,-.440590603
5027705,70.74468090000001,-.613578909
5027706,79.9202128,-.6769594799999999
5027900,37.7805486,-1.958891918
5029102,83.89743589999999,-.13607148
5029103,29.7845374,-1.883130055
5029104,94.86215540000001,-.453068181
5030301,62.37745099999999,-.376171656
5030302,93.9497717,.245618984
5031901,10.3359173,-1.194512606
5031902,68.7927107,-1.002873598
5032300,85.61643839999999,-1.131319367
